ts,Dtree,nDtree,HK,ET,opt
1096101560,0.0,0.0,0.0,0,0
1096219061,0.0,0.0,0.0,0,0
1096336562,0.0,0.0,0.0,0,0
1096454063,0.0,0.0,0.0,0,0
1096571564,0.0,0.0,0.0,0,0
1096689065,0.0,0.0,0.0,0,0
1096806566,0.0,0.0,0.0,0,0
1096924067,0.0,0.0,0.0,0,0
1097041568,0.0,0.0,0.0,0,0
1097159069,0.0,0.0,0.0,0,0
1097276570,0.0,0.0,0.0,0,0
1097394071,0.14583333181423613,0.04123711297693698,0.08247422595387396,0,0
1097511572,0.16972476986364785,0.04524886857353453,0.09954751086177598,0,0
1097629073,0.1808510631884714,0.04545454529561348,0.09790209755978288,0,0
1097746574,0.13896457727802566,0.040214477103982633,0.08579088448849628,0,0
1097864075,0.16216216179693207,0.04656319280141199,0.09756097539343464,0,0
1097981576,0.1789077209436766,0.0574074073010974,0.1150278291001339,0,0
1098099077,0.20197044301811093,0.06138933754218201,0.11974110012986877,0,0
1098216578,0.23496503463641255,0.059310344745778835,0.1160220992872623,0,0
1098334079,0.24839948751805443,0.0658227847268066,0.1316455694536132,0,0
1098451580,0.3471910108458528,0.07111111103209876,0.14015572843141744,0,0
1098569081,0.36794354801618595,0.08275174468319867,0.15752741758970348,0,0
1098686582,0.33915441145298303,0.07825295716264516,0.15090909077190082,0,0
1098804083,0.3218487392253372,0.07647547790816668,0.14937759323703104,0,0
1098921584,0.31245105692055514,0.07817337455249738,0.14872192087628044,0,0
1099039085,0.30563798196911124,0.08058608052704316,0.1539589441686518,0,0
1099156586,0.2910344825579072,0.07901907351565457,0.15269256976639906,0,0
1099274087,0.305716120548673,0.07883026059832786,0.15149586241152393,0,0
1099391588,0.29368932021013994,0.0775240384149495,0.14921780977784727,0,0
1099509089,0.2803899080961067,0.0765740215107351,0.14659090900761879,0,0
1099626590,0.28835690952755333,0.08010752683865187,0.15086206888423379,0,0
1099744091,0.2768273715516706,0.07983623332659354,0.15581752939220014,0,0
1099861592,0.267804877918144,0.07955641269066711,0.1554804441547656,0,0
1099979093,0.2672253257601372,0.08149171266966312,0.1624365481483911,0,0
1100096594,0.262345678896673,0.08362369334336947,0.16513761460675508,0,0
1100214095,0.2824620572165,0.08354218877045022,0.16910841349137362,0,0
1100331596,0.27723970933121883,0.0846983619318025,0.1706047256024811,0,0
1100449097,0.2745024407530971,0.08404611376569501,0.17673378069473014,0,0
1100566598,0.26812875830628624,0.08371278455911987,0.17556179769116512,0,0
1100684099,0.2602092472965882,0.08419645837480907,0.17493297581269002,0,0
1100801600,0.24445129462254894,0.07941356136853588,0.16651362100810727,0,0
1100919101,0.24209898621285064,0.07801418437410929,0.1640023682166956,0,0
1101036602,0.23614318699880393,0.07725321886201625,0.16341743114580923,0,0
1101154103,0.23377337727343966,0.07686017986457885,0.16329874381122372,0,0
1101271604,0.22926698763261985,0.07686191357623591,0.16153028688588464,0,0
1101389105,0.22988804992713147,0.08045384216594796,0.16446858025227087,0,0
1101506606,0.22362125403585464,0.07932152654544238,0.16254063511814437,0,0
1101624107,0.23339843744301794,0.08008710377931597,0.1639185256634533,0,0
1101741608,0.2286729857278026,0.07983094621276568,0.16607856970922638,0,0
1101859109,0.22651933696442922,0.07918758555929083,0.16460905346030885,0,0
1101976610,0.2233994589216863,0.0791061452337193,0.16390506042008393,0,0
1102094111,0.22229536971202646,0.0783630822641787,0.1618320610334063,0,0
1102211612,0.2179021576120696,0.07794958693540571,0.1600849256560329,0,0
1102329113,0.21617127411844286,0.0778739184017565,0.1594382486246513,0,0
1102446614,0.21260318095176098,0.07744510976498101,0.1595680863508162,0,0
1102564115,0.21274509799750094,0.07695297316810086,0.15809968844273758,0,0
1102681616,0.21012561853632933,0.07528301885372018,0.15681088226774778,0,0
1102799117,0.20966237638320043,0.07454679983822664,0.15487217485089436,0,0
1102916618,0.20763022740138842,0.0743636363501157,0.15373406190278066,0,0
1103034119,0.20892567928577907,0.07387580298467597,0.1529937443873112,0,0
1103151620,0.20856840616915223,0.07408701728567411,0.15298442146805802,0,0
1103269121,0.20669427187600167,0.07483341874682498,0.15405682982641958,0,0
1103386622,0.20776371304510316,0.07477417195135928,0.15351097701466213,0,0
1103504123,0.21025725590200242,0.07424366311132564,0.15296429738732978,0,0
1103621624,0.21338506301109195,0.07444248354332705,0.1532776349368127,0,0
1103739125,0.21183751186736946,0.07480314959451918,0.15272956766287005,0,0
1103856626,0.21486697962208653,0.07519030603150686,0.1543488408037422,0,0
1103974127,0.2131782945405925,0.07479224375580297,0.15408320490692093,0,0
1104091628,0.21049420375068728,0.07404603269623773,0.1522365428123978,0,0
1104209129,0.20929882633022887,0.07380845658541633,0.15142899892990738,0,0
1104326630,0.21363704031358685,0.07410146426947176,0.152547393342336,0,0
1104444131,0.21590742636357002,0.07421420255031808,0.15272515299435657,0,0
1104561632,0.21530685917468492,0.07444061961066542,0.15340419417503529,0,0
1104679133,0.21272084802647054,0.07330431118195417,0.15077355834728923,0,0
1104796634,0.2092733563724189,0.07223445238411744,0.14852576465300002,0,0
1104914135,0.2089654229590043,0.0714965339035617,0.1472509526201346,0,0
1105031636,0.20742620539502787,0.07094459943258341,0.14654255317200232,0,0
1105149137,0.20559403996790038,0.07048114433413769,0.14677944044934554,0,0
1105266638,0.20478964398643498,0.07033363389535828,0.14591389531504073,0,0
1105384139,0.20204342270727413,0.0693950177847744,0.14420142419326024,0,0
1105501640,0.20063291136700848,0.06903502140727702,0.14366729676828388,0,0
1105619141,0.19852204406331136,0.06831214160205533,0.14216236436685842,0,0
1105736642,0.19597182748103648,0.06751937030285089,0.14050196848665084,0,0
1105854143,0.1938427841088047,0.06734496123215299,0.1412990789940258,0,0
1105971644,0.19119059047153256,0.06665870265599586,0.13959603201391227,0,0
1106089145,0.1891286404682079,0.06596244130681192,0.13972055886583062,0,0
1106206646,0.18671766339977774,0.06553594091778747,0.138734995367182,0,0
1106324147,0.1841925182271678,0.06494833654309659,0.1376490630167349,0,0
1106441648,0.17864635086909061,0.06300857707686291,0.13352397710805938,0,0
1106559149,0.17864635086909061,0.06300857707686291,0.13352397710805938,0,0
1106676650,0.17864635086909061,0.06300857707686291,0.13352397710805938,0,0
1106794151,0.17864635086909061,0.06300857707686291,0.13352397710805938,0,0
