ts,Dtree,nDtree,HK
1920,0.9104410032680937,1.019288236799847,0
1921,1.239930195206116,1.5356098480551075,0
1922,2.018148704284176,3.1364028500132153,0
1923,2.6914711341037676,4.67890628707156,0
1924,3.0470990658551114,6.070761365871581,0
1925,4.8674537068068515,11.090400633112646,0
1926,4.539062250398622,10.189913443256094,0
1927,4.428366237165599,18.086107080301836,0
1928,5.071052809452011,15.098302792411952,0
1929,4.684000498756903,21.69451303127953,0
1930,4.65796767276111,21.1330235697185,0
1931,5.133348421598572,21.35258171919178,0
1932,5.21512655679776,17.742165528146423,0
1933,5.008075006937876,18.09822985807936,0
1934,6.706846130366091,20.464819136872194,0
1935,6.479446692999338,19.36985277748192,0
1936,4.222477696219365,32.001550066894,0
1937,3.9299499758943544,24.685370610451315,0
1938,4.172279227753122,25.95718078777895,0
1939,4.735937227007978,38.834216502366836,0
1940,4.705730914796115,38.362526557379304,0
1941,4.536138242881225,30.142791412861065,0
1942,4.2728704432530265,24.56691569102938,0
1943,4.161782119569394,23.006411808876912,0
1944,4.320157717927413,43.8505156428408,0
1945,5.169076153316299,30.475573040676625,0
1946,5.177536985286245,35.1940912599133,0
1947,5.334436743523779,29.435116030278714,0
1948,5.636427484455501,29.532002193057213,0
1949,5.249179180053948,36.455829545080356,0
1950,5.317005545262299,32.343138504537556,0
1951,5.164300956922157,48.784022722528704,0
1952,9.872537107232567,47.70733384052124,0
1953,6.644099305049449,38.955330262243486,0
1954,6.230655045571228,52.67701430762137,0
1955,6.004901059277059,54.608299157591105,0
1956,5.925511226846102,92.7969848964422,0
1957,6.406049931826012,71.58073574321307,0
1958,7.284782471601529,110.29142757502811,0
1959,6.520814834510023,86.39478393948446,0
1960,7.0205612826448425,79.76882506254289,0
1961,7.149783015928131,99.81019008348285,0
1962,7.179659957981588,85.74670446421838,0
1963,6.877624423325684,98.34338619289872,0
1964,6.581813057524217,113.68864634629347,0
1965,6.186026645139004,112.00947518881478,0
1966,6.2886539826449965,168.04760405163765,0
1967,6.4503894366107035,124.79453658613507,0
1968,6.373227098518838,133.59693552144645,0
1969,6.483867749997135,177.09370432110802,0
1970,6.493809095954766,135.7966801391265,0
1971,6.297431474533023,173.35748995995846,0
1972,7.154399299623897,160.27979216289552,0
1973,6.810180352260617,174.06151800181348,0
1974,6.752883380254519,178.64081455024163,0
1975,6.311157137458039,179.7228413265696,0
1976,7.029041609835827,274.18449417012783,0
1977,6.815478452540414,137.7640076634348,0
1978,6.617206242810097,220.39900640406597,0
1979,6.4710836184219,261.42052514454247,0
1980,6.486387178803075,156.94037496511714,0
1981,6.892356381532657,176.90473372442216,0
1982,6.624271199624004,218.78457711470338,0
1983,6.525257320777789,185.4075249694957,0
1984,6.335186013595641,178.006977197032,0
1985,6.023180478533691,213.57511831556886,0
1986,6.258296274216466,178.20411880150255,0
1987,6.635863336404487,240.7230970963692,0
1988,6.433368668506132,193.40537595419832,0
1989,6.906912968920131,379.12015669936693,0
1990,5.681115172198858,258.51071568095017,0
1991,8.141216910242806,234.83941249926477,0
1992,6.5412021537331375,251.56192477967286,0
1993,7.102346507382961,183.24845299273667,0
1994,6.042113975394264,303.6081423824608,0
1995,6.196444588790159,286.3914935545133,0
1996,6.666399258039074,146.7329778240821,0
1997,5.705428550612977,213.60028156314482,0
1998,5.6903105356728805,253.7135848235552,0
1999,5.729738502762738,200.47533978394702,0
2000,5.551129335510445,175.57718083385498,0
2001,5.871847781474564,298.74779224149063,0
2002,5.7829576047119255,169.00189173732852,0
2003,5.64168150771194,282.89497084816236,0
2004,5.681287011012715,239.28650751537455,0
2005,5.392711274554212,263.4888351405641,0
2006,5.420697169170048,368.48011439856185,0
2007,5.26952217492379,260.8862705090862,0
2008,5.281223300568126,337.37859762366924,0
2009,5.331900169212879,314.9109282059694,0
2010,5.220753951883658,234.81532354588572,0
2011,5.186503945889218,311.8697725657234,0
2012,5.156047673583767,204.27492931841948,0
2013,4.892562665909288,257.2936815958453,0
2014,4.8583440646497555,206.04701852385736,0
2015,4.6941472333994465,269.52477241804934,0
2016,5.231050782209088,229.9753618649816,0
2017,5.094011932745807,157.33751415329027,0
2018,5.014583224261639,164.5510871804263,0
2019,4.98837563242257,118.74265164789772,0
2020,4.8569273521466325,208.4298517869373,0
2021,4.698732379435233,294.096015140186,0
2022,4.735986076708853,142.34849842722838,0
2023,4.9100004908885415,194.71590506885698,0
2024,4.853378257711065,159.3689438184337,0
2025,4.9025303213058855,260.49277847107186,0
2026,4.443093756348127,126.87919092866467,0
2027,6.841776979812084,139.72495790805732,0
2028,0.0,0.0,0
