ts,Dtree,nDtree,HK,ET,opt
1081710722,1.477272693698348,2.4772726709710757,6.61363621332645,5.499999875000003,1.3863636048553727
1082927524,1.5714285265306136,2.5142856424489817,5.2285712791836785,5.599999840000005,1.5714285265306136
1084144326,1.820512773833006,2.974358898093362,6.410256245890866,6.2820511209730485,1.6666666239316252
1085361128,1.612903173777317,3.9677418074921995,5.483870790842878,5.6774191716961555,1.4838709198751316
1086577930,1.0869564981096413,2.043478216446126,6.434782468809077,6.30434768903592,1.0869564981096413
1087794732,1.709677364203956,3.032257966701356,6.999999774193555,4.903225648283043,1.709677364203956
1089011534,2.487179423405656,4.564102447074297,5.076922946745566,7.102563920447079,2.487179423405656
1090228336,1.9818181457851247,3.6181817523966955,6.909090783471077,6.436363519338846,1.5090908816528932
1091445138,1.0874999864062502,3.6624999542187506,7.562499905468751,6.9624999129687515,1.0874999864062502
1092661940,1.2222222052469138,2.2083333026620378,6.944444347993829,7.458333229745372,1.2222222052469138
1093878742,0.9729729466764069,1.918918867056247,5.054053917458003,5.16216202264427,0.9729729466764069
1095095544,1.2098765282731294,2.2222221947873804,8.555555449931415,8.148148047553729,1.2098765282731294
1096312346,2.2586206701843046,9.629310261816292,7.810344760255648,8.267241308041024,1.7413792953329372
1097529148,2.606896533745541,4.875862035338883,8.434482700451843,8.462068907158146,1.6896551607609989
1098745950,2.5724137753626635,5.489655134554103,7.441379259024971,8.45517235548157,1.8482758493222355
1099962752,2.1842105119459836,5.986842065876039,8.263157840373962,8.953947309513504,2.0065789341672438
1101179554,2.0304568424849907,6.492385753845758,9.969543096601305,9.335025333324745,1.949238568785591
1102396356,2.138364766425379,4.993710660416914,8.52201252501879,8.132075420552985,1.8742138246904791
1103613158,2.3281249818115235,6.078124952514649,8.109374936645509,8.640624932495118,2.1796874829711914
1104829960,2.5408163006039155,6.571428504373179,8.39795909798001,8.520408076322367,2.1632652840483133
1106046762,1.5703703587379974,2.7407407204389576,7.999999940740741,8.681481417174211,1.3851851749245543
1107263564,2.6555555260493833,5.899999934444446,7.233333252962964,8.811111013209878,1.8888888679012348
1108480366,2.098039195117263,4.313725447904653,7.921568549788544,6.9607842454825075,1.725490179161861
1109697168,2.194029817999555,4.820895450434397,7.268656607930499,6.328358114502118,2.014925343060816
1110913970,2.3503184563673982,6.617834352752648,9.101910770051523,9.777070001419936,1.8853503064627368
1112130772,2.597883584138182,5.550264520898072,9.74074068920243,8.380952336608718,1.6825396736373563
1113347574,2.354838697016996,4.672042985634177,9.21505371389756,9.118279520869464,1.9193548283905655
1114564376,2.401129929937119,7.632768318458936,10.728813498707268,9.694915199463756,2.01694914114718
1115781178,2.461538449704142,8.826923034485947,8.7259614965098,9.081730725568603,1.5961538384800296
1116997980,1.9298245501179851,5.397660787148182,9.403508716938546,7.795321591840224,1.789473673745768
1118214782,2.5510203977509374,7.10612241997501,8.734693841899208,8.48979588371512,1.8693877474718867
1119431584,2.196226406806693,6.705660352054112,9.535849020619438,11.20754712751869,1.8792452759273763
1120648386,2.8345070322728625,6.3274647664525885,10.390845033835053,10.19366193593781,2.179577457114164
1121865188,2.6041666576244213,8.51041663711661,9.999999965277778,9.475694411542728,2.010416659686053
1123081990,2.4999999901574803,9.736220434109368,10.216535392848286,9.811023583421168,2.08661416501333
1124298792,2.236619712009522,5.329577449775838,10.476056308518151,10.005633774632017,1.8366197131362825
1125515594,2.4570446650960664,7.11340203741099,10.546391716335425,9.271477631369493,2.137457037328326
1126732396,2.1789137310577837,7.175718826914636,9.281150130092172,8.968051089558942,2.009584658116343
1127949198,2.829431428664109,7.505016697307637,9.143812678448787,11.501672202335545,2.120401330700999
1129166000,2.884057964048169,9.28019321429905,10.688405771284044,11.070048282439497,1.9371980629536278
1130382802,2.8478747139868577,11.375838900725192,10.572706911470455,9.630872461675901,2.0335570424305214
1131599604,2.8136645904478996,8.21118010722323,10.120082794782437,12.826086929966694,2.018633536193305
1132816406,2.866348441846424,6.252983278632498,9.639618115418573,10.21957038133754,1.971360377156658
1134033208,3.646288201645659,8.639737972402319,10.934497792719437,10.89082967054404,1.740174668689575
1135250010,2.6604651100919416,8.795348816755002,11.230232532022715,10.055813930102758,1.9604651117198486
1136466812,2.6799999940444446,8.755555536098765,10.022222199950617,10.777777753827161,1.8799999958222222
1137683614,2.188811184984596,9.53671327004071,11.164335644817594,10.12937061166194,2.0332167796622085
1138900416,2.5758157340195473,9.410748542397796,10.833013414907844,11.030710151572533,1.9750479808540347
1140117218,2.40695296031298,9.282208569975033,10.76687114362603,11.588957031515426,2.0633946788069637
1141334020,2.7173524101657383,7.56529515641271,11.221824666866146,11.588550963168961,1.9677996386980328
1142550822,2.9503816737588138,8.349236625287716,11.69465646623157,11.73282440509003,1.9866412175827457
1143767624,3.2952218373801676,12.76109212839404,12.063139911155051,10.303754248628406,1.9453924881477944
1144984426,3.0465549291498046,6.307262558087034,11.23836124536618,12.782122881225098,1.687150834847019
1146201228,2.4102564058420213,9.774725256822848,12.336996314401105,10.481684962487757,1.8956043921325927
1147418030,2.774319060750352,12.49805445039289,12.260700365251555,11.560311261555814,1.9027237317067631
1148634832,3.149460703929953,10.768875176010978,10.747303527353925,12.560862846593432,1.8212634794741702
