ts,Dtree,nDtree,HK
916721318,0.0,0.0,0.0
917997376,0.9999999878048782,0.9999999878048782,0.9999999878048782
919273434,1.0404040298949089,1.2058823411188007,1.862745079777009
920549492,1.2908163199448146,1.1990049691591793,1.664999991675
921825550,1.2775119556099908,1.1915887794785571,1.6291079735722631
923101608,1.223076918372781,1.154716976774653,1.5075757518652433
924377666,1.2056737545898093,1.159722218195409,1.4843205523194405
925653724,1.2206303689953284,1.1904761871415233,1.463483141956508
926929782,1.2160664786258546,1.186991866701919,1.4510869525785681
928205840,1.3595744651923947,1.6495901605541186,1.8916155380539559
929481898,1.3694915231025568,1.7601957556929924,2.1252032485769052
930757956,1.3734104030365197,2.2006403391668727,2.54211662792428
932034014,1.5878564842798006,2.5381974227139934,2.6874999976671003
933310072,1.7651573278855277,2.7595667850111427,3.1223443200568903
934586130,2.0507990855874434,2.6471544701099434,3.1197571726712154
935862188,1.9800204907889238,2.534591193742336,2.983284167658169
937138246,1.9543726226452602,2.5610961354172974,2.9283759110728216
938414304,1.901402464130301,2.6347474736829306,2.505756577917041
939690362,1.9730046940637698,3.0037285596555825,2.6739871250761125
940966420,2.115722507689875,3.8469760889319335,2.854514576038915
942242478,2.075430444909694,3.7824427471291497,2.9562659838986534
943518536,2.143442622462786,3.724382383732678,2.8726018532285833
944794594,2.1649751239472685,3.7700302336035465,3.011550842073177
946070652,2.474868444479247,4.28546772449336,3.6359861585404865
947346710,2.632469511793831,4.910932336602365,4.001148929484253
948622768,3.0901122975773605,5.403900800128661,4.3933324713279065
949898826,3.131866810538302,6.10428684468903,4.8781150878026605
951174884,3.6077488961640265,6.5011061940909745,5.6450688598165195
952450942,3.658412175758255,6.4178723399289845,5.96332841224743
953727000,3.537412537231371,6.583772602483234,6.099638408591159
955003058,3.5180311271973914,6.9761749921976834,6.037807632502806
956279116,3.321859337813413,7.169715761903373,6.000258357567289
957555174,3.2122604226826583,7.366612641474109,5.862907709142749
958831232,3.150712923297125,7.531043873886929,6.064390868100516
960107290,3.0885675371299244,7.4664959129358355,6.566045548407075
961383348,3.0994380557813463,7.81830591502211,6.67893258403515
962659406,3.1420483437928586,7.75380006985903,6.712268821454874
963935464,3.114514930824112,7.700678930396916,6.532704989767266
965211522,3.118806665286306,7.554348108473825,6.582254986364932
966487580,3.089517411070067,7.562334533652245,6.492439564516699
967763638,3.08749910341898,7.764181903249075,6.4540412578862805
969039696,3.0677511464249427,7.953511275315482,6.327932506478391
970315754,3.0914567136820494,8.023242213141222,6.292909059572046
971591812,3.1182032650161706,8.2447087631932,6.401073877719674
972867870,3.1015457201665164,8.421523270693278,6.384140487828393
