ts,Dtree,nDtree,HK,ET,opt
1084754037,0.0,0.0,0.0,0,0
1084922078,0.0,0.0,0.0,0,0
1085090119,0.0,0.0,0.0,0,0
1085258160,0.0,0.0,0.0,0,0
1085426201,0.0,0.0,0.0,0,0
1085594242,0.0,0.0,0.0,0,0
1085762283,0.0,0.0,0.0,0,0
1085930324,36.749996937500256,0.9545454111570267,1.9090908223140535,0,0
1086098365,42.49999918269233,0.9787233938433682,1.9772727048037193,0,0
1086266406,38.344537492903044,0.9523809473418997,1.9322033789141053,0,0
1086434447,29.58407066555721,0.9457627086584315,1.927536224900231,0,0
1086602488,28.3541665682147,0.9247311803098625,1.8735632130070023,0,0
1086770529,24.90263151341413,0.9094827566605975,1.834862381112701,0,0
1086938570,22.69498065116799,0.888178912319203,1.7755102010620576,0,0
1087106611,20.120243500578017,0.8790523679812314,1.749009244717293,0,0
1087274652,19.15447151876088,0.8711516523704086,1.7299880505018064,0,0
1087442693,18.688073373064135,0.8553149597880758,1.6978417248737496,0,0
1087610734,17.74240938516904,0.8438030553108632,1.6775907868223285,0,0
1087778775,17.379496387248654,0.8426791270695645,1.667215814112672,0,0
1087946816,16.68312755828549,0.8347826080907371,1.6474210918803531,0,0
1088114857,17.074962505940807,0.823138297325041,1.628232004452668,0,0
1088282898,16.54666665505497,0.8227300797883075,1.6258899665851845,0,0
1088450939,15.904020741955886,0.8106712559892878,1.6030989263390352,0,0
1088618980,15.349491313375529,0.8037775441743035,1.5877528695528962,0,0
1088787021,14.546460168945542,0.8030229152593745,1.5871886112927358,0,0
1088955062,14.105487472506399,0.802631578570192,1.583251230747167,0,0
1089123103,13.97049688717883,0.7995423337301866,1.5777884147545294,0,0
1089291144,13.779909129843558,0.8018741629621267,1.5801776523701836,0,0
1089459185,13.705476066252848,0.7974628167990102,1.5748748285958696,0,0
1089627226,13.86037553497334,0.7980358664397798,1.5780141836976889,0,0
1089795267,13.69262482194566,0.798871422491386,1.5782426771639153,0,0
1089963308,13.558731570540987,0.7971864006263437,1.5786905239614923,0,0
1090131349,13.378295248955055,0.7943425073416123,1.5757335441809146,0,0
1090299390,13.071276136119815,0.7877094969133298,1.5621621615590109,0,0
1090467431,12.893742119742233,0.7852693291369479,1.5568225003584863,0,0
1090635472,12.676834289910621,0.7819548869380756,1.5496836614999316,0,0
1090803513,12.433346752946699,0.7777777775051603,1.542607428425853,0,0
1090971554,12.14917775561896,0.7730978258243554,1.5353748674637893,0,0
1091139595,11.914852992777835,0.7702169622714606,1.530771845790285,0,0
1091307636,11.796463501957689,0.7691309984535892,1.5291359673378648,0,0
1091475677,11.778523485541193,0.768587061226718,1.5282392021500868,0,0
1091643718,11.66862816783059,0.7672058354686947,1.52440222681808,0,0
1091811759,11.506676285995425,0.7650714727268267,1.5198973037484285,0,0
1091979800,11.377540102895708,0.7616421566293988,1.5125039564696094,0,0
1092147841,11.192094309572783,0.7584134613105729,1.5063723961745812,0,0
1092315882,10.979329037282506,0.7560832598193834,1.502722322594458,0,0
1092483923,10.781830235151913,0.7517954608584329,1.49437536959906,0,0
1092651964,10.708852455505294,0.7500710830963688,1.4906213360226785,0,0
1092820005,10.614063509198294,0.7495102152954072,1.4887348349252645,0,0
1092988046,10.381972893040665,0.7416803053077795,1.4735955052040464,0,0
1093156087,10.307716335424018,0.7405303028299431,1.4718662948546335,0,0
