ts,Dtree,nDtree,HK,ET,opt
1423733250,0.0,0.0,0.0,0,0
1424167867,0.0,0.0,0.0,0,0
1424602484,0.0,0.0,0.0,0,0
1425037101,0.99999950000025,0.99999950000025,0.99999950000025,0,0
1425471718,0.9999996666667778,0.9999996666667778,0.9999996666667778,0,0
1425906335,0.9999996666667778,0.9999996666667778,0.9999996666667778,0,0
1426340952,0.9999996666667778,0.9999996666667778,0.9999996666667778,0,0
1426775569,0.9999996666667778,0.9999996666667778,0.9999996666667778,0,0
1427210186,0.99999980000004,0.99999980000004,0.99999980000004,0,0
1427644803,0.9999999166666736,0.9999999166666736,0.9999999166666736,0,0
1428079420,0.9999999285714337,0.9999999285714337,0.9999999285714337,0,0
1428514037,0.999999941176474,0.999999941176474,0.999999941176474,0,0
1428948654,0.9999999523809546,0.9999999523809546,0.9999999523809546,0,0
1429383271,0.9999999545454565,0.9999999545454565,0.9999999545454565,0,0
1429817888,0.999999956521741,0.999999956521741,0.999999956521741,0,0
1430252505,0.999999958333335,0.999999958333335,0.999999958333335,0,0
1430687122,0.999999958333335,0.999999958333335,0.999999958333335,0,0
1431121739,0.9999999600000016,0.9999999600000016,0.9999999600000016,0,0
1431556356,0.9999999600000016,0.9999999600000016,0.9999999600000016,0,0
1431990973,0.9999999600000016,0.9999999600000016,0.9999999600000016,0,0
1432425590,1.03333329888889,1.03333329888889,1.0666666311111122,0,0
1432860207,1.03333329888889,1.03333329888889,1.0666666311111122,0,0
1433294824,1.0322580312174827,1.0322580312174827,1.0645160946930292,0,0
1433729441,1.0322580312174827,1.0322580312174827,1.0645160946930292,0,0
1434164058,1.0303029990817274,1.0303029990817274,1.060606028466484,0,0
1434598675,1.0294117344290667,1.0294117344290667,1.0588234982698972,0,0
1435033292,1.0285713991836745,1.0285713991836745,1.0571428269387764,0,0
1435467909,1.0256409993425386,1.0256409993425386,1.051282024326102,0,0
1435902526,1.0232557901568422,1.0232557901568422,1.0465116035694977,0,0
1436337143,1.0232557901568422,1.0232557901568422,1.0465116035694977,0,0
1436771760,1.0232557901568422,1.0232557901568422,1.0465116035694977,0,0
1437206377,1.0232557901568422,1.0232557901568422,1.0465116035694977,0,0
1437640994,1.0227272494834716,1.0227272494834716,1.0454545216942155,0,0
1438075611,1.0222221995061733,1.0222221995061733,1.0444444212345685,0,0
1438510228,1.021739108223063,1.021739108223063,1.0434782381852556,0,0
1438944845,1.0384615184911248,1.0384615184911248,1.0576922873520715,0,0
1439379462,1.0566037536489858,1.0566037536489858,1.1132075261658958,0,0
1439814079,1.0566037536489858,1.0566037536489858,1.1132075261658958,0,0
1440248696,1.0499999825000004,1.0499999825000004,1.099999981666667,0,0
1440683313,1.0483870798647246,1.0483870798647246,1.096774175858481,0,0
1441117930,1.046153830059172,1.046153830059172,1.0923076755029588,0,0
1441552547,1.0434782457466922,1.0434782457466922,1.0869565059861377,0,0
1441987164,1.0428571279591838,1.0428571279591838,1.0857142702040818,0,0
1442421781,1.0428571279591838,1.0428571279591838,1.0857142702040818,0,0
1442856398,1.0422535064471337,1.0422535064471337,1.0845070269787742,0,0
1443291015,1.0389610254680386,1.0389610254680386,1.0779220639230902,0,0
1443725632,1.037037024234111,1.037037024234111,1.0740740608139006,0,0
1444160249,1.057471252212974,1.057471252212974,1.0919540104373102,0,0
1444594866,1.0526315678670362,1.0526315678670362,1.0842105149030472,0,0
1445029483,1.0471698014417943,1.0471698014417943,1.0754716879672483,0,0
1445464100,1.0442477783694888,1.0442477783694888,1.0707964507009164,0,0
1445898717,1.0427350338227774,1.0427350338227774,1.0683760592446492,0,0
1446333334,1.0472440862421726,1.0472440862421726,1.0708661333002667,0,0
1446767951,1.0397350924520854,1.0397350924520854,1.0596026419893865,0,0
1447202568,1.0437499934765626,1.0437499934765626,1.062499993359375,0,0
1447637185,1.0552486129544276,1.0552486129544276,1.0718231984982143,0,0
1448071802,1.0648648591088385,1.0648648591088385,1.0810810752373996,0,0
1448506419,1.063414628958953,1.063414628958953,1.0829268239857228,0,0
1448941036,1.0619047568480726,1.0619047568480726,1.0809523758049886,0,0
1449375653,1.0582959593798387,1.0582959593798387,1.0762331790303445,0,0
1449810270,1.0577777730765432,1.0577777730765432,1.0755555507753087,0,0
1450244887,1.057522119214504,1.057522119214504,1.075221234180437,0,0
1450679504,1.053719003910252,1.053719003910252,1.0702479294617855,0,0
1451114121,1.0503875928279551,1.0501930461382507,1.1235521192140845,0,0
1451548738,1.0486891346491043,1.048507458774226,1.1194029808977501,0,0
1451983355,1.0477941137948745,1.0476190437816153,1.1208791167733365,0,0
1452417972,1.0477941137948745,1.0476190437816153,1.1208791167733365,0,0
1452852589,1.0472727234644628,1.0471014454815164,1.1195652133349085,0,0
1453287206,1.0465949783276165,1.0464285676913265,1.117857138864796,0,0
1453721823,1.0464285676913265,1.0462633414723725,1.1174377184432822,0,0
1454156440,1.0434782573796715,1.0431893653050188,1.2192690989393054,0,0
1454591057,1.0416666633279914,1.0414012705687858,1.2133757923140898,0,0
1455025674,1.0414012705687858,1.0411392372115846,1.212025312620173,0,0
1455460291,1.0403726675764824,1.0401234535798658,1.2067901197321294,0,0
1455894908,1.0390390359188018,1.0388059670483405,1.1999999964179104,0,0
1456329525,1.0363128462672826,1.0361111082330248,1.186111107816358,0,0
1456764142,1.036211696277962,1.0360110774625733,1.1855955645828378,0,0
1457198759,1.0346666639075555,1.034391531655049,1.1772486741342627,0,0
1457633376,1.0336787537987597,1.0334190204796427,1.1722365008425797,0,0
1458067993,1.0321782152668857,1.0319410294055502,1.2358722328356948,0,0
1458502610,1.0305882328692042,1.0303738293682854,1.224299062560049,0,0
1458937227,1.0304449624579743,1.0302325557436451,1.2232558111087075,0,0
1459371844,1.0303738293682854,1.0301624106028715,1.2227378161885434,0,0
1459806461,1.0298165113995035,1.0296127539188775,1.2186788127137156,0,0
1460241078,1.0294117623768966,1.029213480833228,1.2157303343466734,0,0
1460675695,1.0290827717470183,1.0288888866024692,1.213333330637037,0,0
1461110312,1.0286343589677658,1.028446387246288,1.2100656428663772,0,0
1461544929,1.0280777515592274,1.027896993502367,1.206008581102986,0,0
1461979546,1.0277185479153124,1.038054966092907,1.2135306528255165,0,0
1462414163,1.0274841415909426,1.037735846881057,1.2117400393883857,0,0
1462848780,1.037037034903216,1.4282868497444485,1.5936254948334154,0,0
1463283397,1.6727509756548227,1.3944723600571955,1.4937027688996187,0,0
1463718014,1.5900497496616421,1.428023031259095,1.4723569335864626,0,0
1464152631,1.5615446487839544,1.473929959942467,1.6580188666210542,0,0
1464587248,1.669265755900412,1.4328263615761556,1.8243243231503703,0,0
1465021865,1.6048617723523062,1.4102079388420568,1.82872137317332,0,0
1465456482,1.6426343148552394,1.6304049411014396,2.0192307685373523,0,0
1465891099,1.6424116418425463,1.6301886786860418,2.018880878126028,0,0
1466325716,1.6424116418425463,1.6301886786860418,2.018880878126028,0,0
