ts,Dtree,nDtree,HK,ET,opt
1082227042,0.0,0.0,0.0,0,0
1082420323,0.0,0.0,0.0,0,0
1082613604,0.0,0.0,0.0,0,0
1082806885,0.0,0.0,0.0,0,0
1083000166,0.0,0.0,0.0,0,0
1083193447,0.0,0.0,0.0,0,0
1083386728,0.0,0.0,0.0,0,0
1083580009,0.0,0.0,0.0,0,0
1083773290,16.99999900000006,0.5789473379501401,1.1578946759002802,0,0
1083966571,9.063291024515303,0.719626161498821,1.3714285583673471,0,0
1084159852,9.205405355646457,0.7350427319015268,1.4372294310076648,0,0
1084353133,13.862190763737843,0.7633802795397738,1.4739884350462762,0,0
1084546414,19.46419748280445,0.7902240309771404,1.566523601788576,0,0
1084739695,17.34177212053929,0.8123167143514418,1.5879556234739214,0,0
1084932976,17.677321129867092,0.8290282892631878,1.6261437887239951,0,0
1085126257,15.848044675030117,0.8177083326235169,1.6018604636261762,0,0
1085319538,15.186356060577074,0.7959595954235962,1.5504322755400342,0,0
1085512819,14.467446953571727,0.7934131731775969,1.5470737903644567,0,0
1085706100,14.74704335430549,0.7969762414703152,1.546910754263781,0,0
1085899381,14.463266536452174,0.7951388884944747,1.5400955913223071,0,0
1086092662,14.299380971131468,0.7939421749454144,1.5480722296007456,0,0
1086285943,13.805037776420635,0.792111749879987,1.5496746197181457,0,0
1086479224,13.91737382138572,0.7892818079514102,1.5410852707205096,0,0
1086672505,13.36435396204223,0.7908783781111898,1.5416666661129073,0,0
1086865786,12.810363832116735,0.7957021789359255,1.5490132638146188,0,0
1087059067,12.425855509370768,0.7891102255540212,1.5332575322531958,0,0
1087252348,11.962673084899858,0.7832450162040765,1.5218093695417854,0,0
1087445629,11.451904087037546,0.7759030416407073,1.5079726647663951,0,0
1087638910,11.030200465756261,0.767080745171455,1.491413784640928,0,0
1087832191,10.722236209840787,0.7577839809409954,1.4736363633014462,0,0
1088025472,10.351079134208373,0.7481587559844192,1.4545454542306178,0,0
