ts,Dtree,nDtree,HK,ET,opt
1081710722,0.0007627084851264954,0.0007246881723403931,0.0012526772916316986,0.0011851787567138672,0.0005999170243740082
1082927524,0.0004928316920995712,0.00045572780072689056,0.0007272753864526749,0.000759907066822052,0.00042901933193206787
1084144326,0.000652531161904335,0.0006309580057859421,0.001019822433590889,0.0010963212698698044,0.0004932116717100143
1085361128,0.00039445236325263977,0.000488772988319397,0.0005811583250761032,0.0005967989563941956,0.0002897530794143677
1086577930,0.0008604228496551514,0.000815562903881073,0.0014790259301662445,0.001433471217751503,0.0006249528378248215
1087794732,0.00039703212678432465,0.00037779100239276886,0.0006627943366765976,0.0006053205579519272,0.0003303792327642441
1089011534,0.000711347907781601,0.0007622577250003815,0.0009168125689029694,0.001124884933233261,0.0005629714578390121
1090228336,0.001443609595298767,0.001565299928188324,0.0023542270064353943,0.0023395437747240067,0.0010889675468206406
1091445138,0.0025424882769584656,0.0027668867260217667,0.00484163872897625,0.004712311550974846,0.0019099023193120956
1092661940,0.002076083794236183,0.0018673986196517944,0.0037235617637634277,0.003822116181254387,0.0015499722212553024
1093878742,0.0004951376467943192,0.000446980819106102,0.0008027590811252594,0.0008293259888887405,0.00040673092007637024
1095095544,0.002662995830178261,0.0023173317313194275,0.00537470355629921,0.005382470786571503,0.0019255336374044418
1096312346,0.006439883261919022,0.010934246703982353,0.010693857446312904,0.010995691642165184,0.0045120734721422195
1097529148,0.011248130351305008,0.01213066466152668,0.017316868528723717,0.01728271134197712,0.006952831521630287
1098745950,0.011410331353545189,0.012648269534111023,0.0173150897026062,0.017597518861293793,0.007154211401939392
1099962752,0.0108608677983284,0.014018883928656578,0.01921566016972065,0.020082110539078712,0.008135799318552017
1101179554,0.01789303869009018,0.025561708956956863,0.03624826669692993,0.03487069346010685,0.01358826644718647
1102396356,0.011845991015434265,0.013885626569390297,0.02130589447915554,0.020893683657050133,0.008681274950504303
1103613158,0.007906850427389145,0.009891454130411148,0.013551177456974983,0.013951672241091728,0.006053159013390541
1104829960,0.004519345238804817,0.005887903273105621,0.007602391764521599,0.007681725546717644,0.003285584971308708
1106046762,0.008244171738624573,0.007421376183629036,0.01548583060503006,0.015050845220685005,0.0055078379809856415
1107263564,0.0038971807807683945,0.004495566710829735,0.005897341296076775,0.007059784606099129,0.002779018133878708
1108480366,0.004564233124256134,0.004973102360963821,0.007848313078284264,0.007536465302109718,0.0034324266016483307
1109697168,0.00211455300450325,0.0023551564663648605,0.003128543496131897,0.0029908940196037292,0.001483716070652008
1110913970,0.013082846999168396,0.017315205186605453,0.021174388006329536,0.021715903654694557,0.008159197866916656
1112130772,0.017526444047689438,0.01983794942498207,0.030955826863646507,0.02861119620501995,0.011795923113822937
1113347574,0.016548436135053635,0.017561057582497597,0.028932852670550346,0.02871006540954113,0.011806456372141838
1114564376,0.014942269772291183,0.021331803873181343,0.028622673824429512,0.027334999293088913,0.01073688454926014
1115781178,0.02274796925485134,0.032114703208208084,0.03913754224777222,0.0362754724919796,0.014319073408842087
1116997980,0.013431716710329056,0.01620657555758953,0.025370251387357712,0.022566020488739014,0.009884428232908249
1118214782,0.02980327419936657,0.03930879198014736,0.05041534826159477,0.049961481243371964,0.02094266004860401
1119431584,0.03336112014949322,0.04484136030077934,0.06295989081263542,0.06979353725910187,0.024264955893158913
1120648386,0.04187917150557041,0.04928441718220711,0.0774428453296423,0.08205357939004898,0.02986670657992363
1121865188,0.041901517659425735,0.06167132407426834,0.079383360221982,0.0757477805018425,0.02951517328619957
1123081990,0.03200750984251499,0.052974238991737366,0.06049586087465286,0.059019871056079865,0.02308066375553608
1124298792,0.06067633628845215,0.0705490093678236,0.12267394550144672,0.11867424100637436,0.044396648183465004
1125515594,0.04186393879354,0.05616380646824837,0.08214065060019493,0.07722041010856628,0.03105493262410164
1126732396,0.04701689071953297,0.06652635708451271,0.08836258947849274,0.08804595842957497,0.035310398787260056
1127949198,0.0478697307407856,0.06329565867781639,0.08118490315973759,0.09232825599610806,0.033730657771229744
1129166000,0.09236223436892033,0.14400897175073624,0.167481342330575,0.17063388414680958,0.0618146900087595
1130382802,0.10854188725352287,0.18943780846893787,0.1970580704510212,0.19545821845531464,0.07546951435506344
1131599604,0.1284769270569086,0.18246200308203697,0.22663105465471745,0.26521142199635506,0.08935615606606007
1132816406,0.0943249873816967,0.10949264466762543,0.16047014854848385,0.16646731458604336,0.06316213868558407
1134033208,0.12439528107643127,0.16261903569102287,0.20971237123012543,0.21254939585924149,0.076667046174407
1135250010,0.0957704521715641,0.143122810870409,0.18693035282194614,0.1760943867266178,0.06772884167730808
1136466812,0.10710067488253117,0.15969854034483433,0.19459620490670204,0.20848283916711807,0.07538006827235222
1137683614,0.177592471241951,0.27909368835389614,0.3583497740328312,0.33804612047970295,0.13139628618955612
1138900416,0.14333123713731766,0.2271142452955246,0.2669919691979885,0.2694082800298929,0.09874850884079933
1140117218,0.11923874169588089,0.19151326455175877,0.23971590213477612,0.24366634152829647,0.08764768578112125
1141334020,0.1685312371701002,0.21863415837287903,0.3185986839234829,0.32631266489624977,0.11316135711967945
1142550822,0.1508677527308464,0.20612109638750553,0.2868718355894089,0.286308029666543,0.09962159395217896
1143767624,0.2003701888024807,0.3465763181447983,0.36802453361451626,0.33784283697605133,0.13008764386177063
1144984426,0.1619999296963215,0.18449393659830093,0.2963404953479767,0.31706470623612404,0.10202829726040363
1146201228,0.16706560365855694,0.27550744265317917,0.35242569260299206,0.3149875495582819,0.10857608914375305
1147418030,0.13983170129358768,0.2595938052982092,0.2808265667408705,0.27589068189263344,0.09779199957847595
1148634832,0.24473637901246548,0.3841895218938589,0.4283161722123623,0.4659851975739002,0.15627297200262547
1149851634,0.18000776693224907,0.2112492322921753,0.336720222607255,0.3119279630482197,0.11736463941633701
1151068436,0.1497831866145134,0.1876392588019371,0.2663004845380783,0.27158802933990955,0.10025765374302864
