ts,Dtree,nDtree,HK,ET,opt
1081710722,3.3229581734470564e-06,3.3908364122857196e-06,4.7912983300429854e-05,3.1902642302214806e-05,0.018103983851235305
1082927524,3.67146501054103e-06,3.700689260563705e-06,4.483976236116519e-05,3.934489683657201e-05,0.028314328912299007
1084144326,3.7954272139339166e-06,3.987857660237071e-06,6.20123170492148e-05,4.8184943437387124e-05,0.026461540877798777
1085361128,3.6718927223302827e-06,3.865873817642528e-06,6.500167249080398e-05,5.24269610763036e-05,0.029979434933081826
1086577930,3.7441429885960837e-06,3.47351434353066e-06,6.742723822242835e-05,4.617959588380768e-05,0.025357650404939154
1087794732,3.913974295091862e-06,4.134418238281375e-06,4.0156001636209695e-05,4.492027301677694e-05,0.028931843738383305
1089011534,4.684791380402409e-06,4.375352044139633e-06,5.471139823419537e-05,3.7797384028764e-05,0.017771447353201318
1090228336,4.283018250854997e-06,4.589449899568007e-06,5.218858803035167e-05,5.5897273118144695e-05,0.043121650362249055
1091445138,3.6262991366924403e-06,4.142041461199288e-06,5.83331997964777e-05,5.19815207767371e-05,0.05340700891810151
1092661940,4.253520389451903e-06,4.189544243607123e-06,5.385761323533726e-05,5.666975067877468e-05,0.062205598824039185
1093878742,3.754659891461409e-06,4.146531473340705e-06,3.723310164911065e-05,5.905253998420703e-05,0.07534185560728104
1095095544,3.447873623720298e-06,3.808590136769909e-06,4.93934056148964e-05,5.3940003959716895e-05,0.041303350490065824
1096312346,4.7417859399940524e-06,6.26584070748042e-06,8.343974278432527e-05,6.772376104441426e-05,0.09740246612420164
1097529148,5.235434715635502e-06,6.644558475457971e-06,8.921028325347205e-05,6.654217932930752e-05,0.13819180963864158
1098745950,5.276770922178066e-06,6.940214875320179e-06,9.062808449556608e-05,7.185979387035693e-05,0.19159038692526373
1099962752,5.159340153937308e-06,7.188831488724212e-06,9.084177464938108e-05,7.234042537457538e-05,0.17966013374871112
1101179554,5.171668271410269e-06,7.512892280213167e-06,9.530943936204992e-05,7.360765925749805e-05,0.24365287232555244
1102396356,5.400082214265461e-06,7.441835184766893e-06,9.591031398203464e-05,7.601348177197982e-05,0.19860043768373012
1103613158,5.544503847545994e-06,7.288994915395556e-06,8.983529848668766e-05,7.198181666280342e-05,0.21314077311223953
1104829960,4.4815234563732245e-06,6.288385283313967e-06,8.375764632820954e-05,5.80082836519284e-05,0.1148102088098313
1106046762,4.904469698444193e-06,5.120327225529506e-06,7.561036697578257e-05,6.866190606318411e-05,0.12469697311558714
1107263564,4.644050767570843e-06,5.859545816108724e-06,8.605886432103383e-05,6.458777711019932e-05,0.12762538309359214
1108480366,4.210023429759183e-06,5.132924619558956e-06,7.887406501730373e-05,5.634503406275488e-05,0.08268683521991133
1109697168,4.5423691231348525e-06,5.353612903381982e-06,7.98994408947194e-05,5.685449234922531e-05,0.08223352553398172
1110913970,4.480406283527641e-06,5.322515538706813e-06,8.153448346652202e-05,6.160605951033513e-05,0.12359085298294813
1112130772,4.886042459436569e-06,6.213117196807023e-06,8.702444805996154e-05,6.421277171804521e-05,0.2562439044254125
1113347574,4.7349218980964396e-06,5.829372858997096e-06,8.629916405765812e-05,6.814864972174408e-05,0.2645138739539987
1114564376,4.52345267626803e-06,6.099250308371833e-06,9.012898500317428e-05,6.814302244378746e-05,0.23500629132845555
1115781178,4.7988911806332195e-06,6.974221276536902e-06,8.642911938330447e-05,7.24350505725042e-05,0.2983233375421627
1116997980,4.426796813792464e-06,6.396985875733758e-06,7.654168641589251e-05,6.519565279806292e-05,0.18400085659276066
1118214782,5.198197412796515e-06,7.423460485574914e-06,9.36139388512263e-05,6.740766338486756e-05,0.3228905805274621
1119431584,5.761126597517562e-06,9.606775729100824e-06,9.664766077833896e-05,8.006683160015636e-05,0.3889574582585093
1120648386,6.390365247285812e-06,9.496805162421257e-06,0.00010524761965712183,8.329730690184362e-05,0.5652463424260126
1121865188,5.976790904752662e-06,9.171737043297446e-06,0.0001079177205104438,8.291869309646182e-05,0.4683676850016363
1123081990,5.9208333097658285e-06,8.768394813008114e-06,0.00010419299364483795,8.034749139704933e-05,0.44118865414749076
1124298792,5.953059036918508e-06,9.646575154785193e-06,0.00011038885980984715,8.197725327901699e-05,0.6016076320295619
1125515594,5.525905243065109e-06,8.406204501123601e-06,0.00010401837379684893,7.578933840416381e-05,0.5948527824659731
1126732396,6.023101953043695e-06,9.569975080524185e-06,0.00010633860932651823,8.087558993268129e-05,0.5598539771044642
1127949198,6.054273667374768e-06,9.733275785472214e-06,0.00010809181886648283,8.199456546739891e-05,0.5773523739619283
1129166000,6.220927934171114e-06,9.979699699398968e-06,0.00011096626768704539,8.64794603201475e-05,0.7404669734005346
1130382802,6.074062775821435e-06,9.466319585774654e-06,0.00011018151537851635,8.010152324394168e-05,1.0144310409455186
1131599604,6.221389069365653e-06,1.019322346127733e-05,0.00011515227257701884,8.676399191483079e-05,1.3385714564244626
1132816406,5.998059570974456e-06,9.796226734662238e-06,0.0001069916272376641,8.718409255559574e-05,1.0946670990742204
1134033208,6.226181380433471e-06,9.460644318739415e-06,0.00010773766584470201,8.293643860185807e-05,1.0542393678306312
1135250010,6.5385442199679e-06,1.0067415703548946e-05,0.00010793180883568679,8.560732965836055e-05,1.225191543306459
1136466812,6.213218913005721e-06,1.0340554384958177e-05,0.0001116599217931371,8.343846297919278e-05,1.0755614014002248
1137683614,5.972779673326341e-06,1.0212658439769506e-05,0.00010974273201090883,8.571170127917086e-05,1.5336312336758438
1138900416,5.911748449723442e-06,1.14958372163688e-05,0.00011147114334413564,8.336949348713438e-05,1.4921066430544907
1140117218,4.794779537934589e-06,7.732733740452279e-06,9.830881714993514e-05,7.357267542853708e-05,1.445098861726494
1141334020,5.076057470155755e-06,7.144199840729216e-06,9.817947670655117e-05,7.600899661178227e-05,1.4424473080790636
1142550822,4.79837586597096e-06,7.149431028690568e-06,0.0001019366450314071,7.71002944044173e-05,1.586295353968084
1143767624,5.002212516772202e-06,7.009790871648276e-06,9.693368173448613e-05,7.485422164621416e-05,1.6134222726173575
1144984426,5.059960732053841e-06,7.454655316020822e-06,0.00010136782062191677,7.699034348928349e-05,1.9118032936485396
1146201228,4.651300087972508e-06,6.945580962829785e-06,9.541626743022127e-05,7.256271921163758e-05,1.3895016078665599
1147418030,5.037527523172336e-06,6.730679751644487e-06,0.00010075422073875469,7.525736046338134e-05,1.6498705610454087
1148634832,5.1010134749893196e-06,6.864989136520125e-06,9.366531654430144e-05,7.409094161487124e-05,1.686530924666125
1149851634,5.1705988770784185e-06,6.692906156595905e-06,0.00010106741978636921,7.562744790555371e-05,2.0958990351274647
1151068436,4.8991319694403644e-06,6.628937242532165e-06,9.745957544122476e-05,7.534669347948864e-05,1.7183157484318758
1152285238,4.827765035451258e-06,6.764821327536207e-06,9.502584354656492e-05,7.446441013760518e-05,1.4012812447539809
1153502040,4.913971199490191e-06,6.294287658045162e-06,9.737232185946222e-05,7.42224403854213e-05,1.5921590280846372
1154718842,5.034556246079582e-06,6.276670755384172e-06,9.776785761061935e-05,7.804885622870816e-05,1.7234534929363863
1155935644,5.111962645088724e-06,6.709809882299114e-06,0.00010026406188696776,7.560541040841521e-05,1.5721656156774129
1157152446,4.727361482985566e-06,7.12813660289306e-06,9.135457674829132e-05,7.282025960729166e-05,1.3209939966015318
1158369248,4.4533782111886625e-06,6.474312574306198e-06,8.68473055092979e-05,6.906852175311845e-05,1.2176667957950666
1159586050,4.527675335163146e-06,5.750880044923191e-06,9.703358382389171e-05,7.133742718758171e-05,1.2991097020957951
1160802852,4.396402636029373e-06,6.282225765981384e-06,9.438529243367292e-05,7.557324446247239e-05,1.4183624934901065
1162019654,4.610907740874252e-06,7.657384977623205e-06,9.734319725439189e-05,7.434009817320215e-05,2.1676443154154845
1163236456,4.629125319609179e-06,7.125480354887756e-06,9.721364908139473e-05,7.217509304582668e-05,1.3902838653481375
1164453258,4.449695211722073e-06,6.797990481468939e-06,9.755348266088342e-05,7.400546673656145e-05,1.4123420332415861
1165670060,4.277848868763111e-06,6.646120245228764e-06,8.770719458248189e-05,6.771093597970498e-05,0.9868980168597314
1166886862,4.5105098434948e-06,6.635600746693385e-06,9.191939059960931e-05,6.631739372907371e-05,0.9428949181966131
1168103664,4.3309246109624925e-06,6.665200576861594e-06,9.041068491183444e-05,7.14396372106275e-05,0.8327870427738372
1169320466,4.469656539211584e-06,6.489943808601914e-06,9.069843811365689e-05,7.216532729387677e-05,1.609103058479264
1170537268,4.764839815545253e-06,6.389584686779024e-06,9.521127982536914e-05,7.708430829168444e-05,2.3192669564050954
1171754070,5.0163246448224205e-06,6.379624540505004e-06,0.00010025363481758174,7.859273975219058e-05,2.1606579046713112
1172970872,4.990102327086642e-06,6.914180812508667e-06,9.503872125125702e-05,7.438622923603428e-05,1.7156368173933585
1174187674,4.682915220057449e-06,6.677346482010183e-06,9.103231299117805e-05,7.121788095012905e-05,1.3954534432419545
1175404476,4.738392632264764e-06,7.087390686531476e-06,9.753403744917248e-05,7.358186603742973e-05,1.7414708793460631
1176621278,4.6734287648787736e-06,6.645965921081339e-06,8.623990654577272e-05,7.078333219892602e-05,2.001105124856027
1177838080,4.947621118331162e-06,6.621668111393686e-06,9.81335473591253e-05,7.572213148079604e-05,1.9099264852784172
1179054882,4.9520733987165135e-06,6.69831446196262e-06,9.994473795675066e-05,7.304725664939013e-05,1.6952691110956921
1180271684,4.943061323349229e-06,7.51512235137303e-06,0.0001006022119810463,7.464848773178283e-05,1.9331550684374654
1181488486,4.826584227503253e-06,6.700625233896098e-06,9.804949979861091e-05,7.509007577581324e-05,2.1307653138994356
1182705288,5.063355971731302e-06,7.595179879099615e-06,0.00010252569239508807,7.606577206819319e-05,1.800931220979976
1183922090,4.408836895161705e-06,6.3809600353833616e-06,9.322787201990258e-05,7.046857849991565e-05,1.0556934812369365
1185138892,4.47788483924615e-06,7.000579321959861e-06,9.208355306851348e-05,7.130897953889412e-05,1.2294540947351589
1186355694,4.360582808150193e-06,6.651641120235611e-06,9.312223546329744e-05,7.132792345628494e-05,1.3778081377215825
1187572496,4.589708691981781e-06,7.354423216808691e-06,9.206218776909915e-05,7.024221618086651e-05,1.3098810838394495
1188789298,4.42640384717368e-06,6.3722941352593526e-06,8.668603573831239e-05,6.939869451207322e-05,0.8903647399016704
1190006100,4.35901232451001e-06,6.315709566484889e-06,9.139812059671966e-05,7.151372717055579e-05,1.2825823573040702
1191222902,4.414288806960759e-06,6.7927065414950206e-06,9.144391510749325e-05,7.205765745026719e-05,1.500205136045059
1192439704,4.334263776125472e-06,6.520267004529964e-06,0.00010230762112796767,7.08849619720744e-05,1.4593668487374458
1193656506,4.3676880694278325e-06,6.849191218466522e-06,9.346752974200903e-05,7.016625380517427e-05,0.9791458917593953
1194873308,4.521062299169865e-06,7.3126781792120005e-06,0.00010254705782390676,7.466859019512506e-05,1.901627164203818
1196090110,4.6639559367308564e-06,7.55702403270192e-06,0.00010698300796691962,7.893191481055457e-05,2.387394676382594
1197306912,4.492325364263509e-06,6.9974581499375e-06,9.347036656858447e-05,6.948065796762204e-05,1.2227531707496717
1198523714,4.748905824570488e-06,7.930672345603686e-06,0.0001030553592980884,7.452015151497309e-05,2.0291749903223377
1199740516,4.4555280054243286e-06,7.289995265323123e-06,9.432983885501194e-05,7.06786563726492e-05,1.088030079252186
1200957318,0.0,0.0,0.0,0.0,0.0
1202174120,0.0,0.0,0.0,0.0,0.0
