ts,Dtree,nDtree,HK
1992,1.2840105067662503e-06,1.3568658517801548e-06,0
1993,1.2524690841703247e-06,1.3238971377612959e-06,0
1994,1.2381469225247213e-06,1.3450873496850531e-06,0
1995,1.2300862567575625e-06,1.3469196100700026e-06,0
1996,1.2274907182303539e-06,1.3118378100343654e-06,0
1997,1.2218623371925996e-06,1.2802728474371329e-06,0
1998,1.250909963329203e-06,1.2612474635221156e-06,0
1999,1.2109110794987467e-06,1.1714396569688555e-06,0
2000,1.2454689115644087e-06,1.2309958122571175e-06,0
2001,1.2761110912599513e-06,1.2447488312567108e-06,0
2002,1.2018221463341697e-06,1.1339454921981461e-06,0
2003,1.237387406884861e-06,1.2012743439389742e-06,0
2004,1.2717841713909789e-06,1.2467041729503934e-06,0
2005,1.1942024177497914e-06,1.0481962520270423e-06,0
2006,1.2890733402174881e-06,1.2456837034281223e-06,0
2007,1.2944386980680202e-06,1.2643631020258473e-06,0
2008,1.3039789767058638e-06,1.2730460130400558e-06,0
2009,1.3047281524202874e-06,1.2834020182772868e-06,0
2010,1.3096065606432584e-06,1.278043172839822e-06,0
2011,1.3325385653207656e-06,1.27360180549801e-06,0
2012,1.3267786160634695e-06,1.2843540708198948e-06,0
2013,1.3286200303951975e-06,1.2775550276592405e-06,0
2014,1.338191175218025e-06,1.2581822646284801e-06,0
2015,1.3257118474741887e-06,1.2849513438926831e-06,0
2016,1.388452272551731e-06,1.662552748190122e-06,0
2017,1.3935303353492189e-06,1.7030809973330568e-06,0
2018,1.4547549882045367e-06,1.4083056899818157e-06,0
2019,1.4343244971179686e-06,1.7995844579376713e-06,0
2020,2.2927579383117674e-06,1.8304786996072881e-06,0
2021,1.738449386025558e-06,1.6811749378882688e-06,0
2022,1.687543017213548e-06,1.2252703560756076e-06,0
2023,1.8078511875894142e-06,1.3645886934181249e-06,0
2024,1.7424013015416526e-06,1.3770461317016068e-06,0
2025,1.824036970911057e-06,1.3692505789627305e-06,0
2026,1.841792477819008e-06,1.3386754221181215e-06,0
2027,1.9221139427981627e-06,1.5539489496159813e-06,0
2028,1.6358398632773897e-06,1.2037555737826643e-06,0
