ts,Dtree,nDtree,HK
2005,3.0273873327232075e-06,6.799971008306286e-05,0
2006,2.9294259071907356e-06,7.812133129137016e-05,0
2007,2.8697707714802643e-06,0.00010609589604212007,0
2008,2.8173955284525453e-06,8.820823252576071e-05,0
2009,2.807026882638962e-06,0.00013224870203391279,0
2010,2.8566926579501876e-06,9.20927543895216e-05,0
2011,2.635425083542096e-06,4.2526458712832115e-05,0
2012,2.42602573545557e-06,5.5830810362427036e-05,0
2013,2.362336014684479e-06,2.3220753396564503e-05,0
2014,2.3431261353260006e-06,3.898470413362522e-05,0
2015,2.3822690584657455e-06,6.967074210101303e-05,0
2016,2.3597486345119396e-06,0.00010036819877669614,0
2017,2.3775221791469854e-06,6.517030538421476e-05,0
2018,2.342498269082202e-06,1.2114011279781785e-05,0
2019,2.344409727850795e-06,3.7448287546719845e-05,0
2020,2.323868439239919e-06,1.2271705034488334e-05,0
2021,2.209842617424512e-06,1.9365931977205135e-05,0
2022,2.3123507946151544e-06,6.265226692926806e-05,0
2023,2.3185197981478614e-06,1.6722527806116694e-05,0
2024,0.0,0.0,0
2025,0.0,0.0,0
2026,0.0,0.0,0
2027,0.0,0.0,0
2028,0.0,0.0,0
