ts,Dtree,nDtree,HK
953727000,4.455311534730122e-06,6.286403286584321e-06,6.801696594621986e-05
955003058,4.201842832424206e-06,5.8920764821650095e-06,5.854032433082479e-05
956279116,4.467879327399137e-06,6.924902495861139e-06,6.342034390942585e-05
957555174,4.553395375040913e-06,6.828638386161304e-06,7.051184369795424e-05
958831232,4.413759007001323e-06,6.828729510450274e-06,5.825597585159884e-05
960107290,4.309752766579678e-06,1.092579423312142e-05,6.425897978320623e-05
961383348,4.257911163036118e-06,6.326360397006663e-06,6.102305851140897e-05
962659406,4.171808971528544e-06,6.174366909375623e-06,6.194814683121648e-05
963935464,4.4769302825145156e-06,7.139524031746548e-06,6.707392711320325e-05
965211522,4.291446493886752e-06,6.208473909357744e-06,6.051739196902308e-05
966487580,4.713323917966431e-06,6.736380505411391e-06,6.75144024458163e-05
967763638,4.503223573019861e-06,6.383972651418943e-06,6.131081655672747e-05
969039696,4.527945417297699e-06,6.5939658332939305e-06,6.451202394833222e-05
970315754,4.699603222584581e-06,8.300613883272004e-06,6.433462376477776e-05
971591812,4.6435644804854284e-06,6.716291347234895e-06,6.736406788028672e-05
972867870,4.510100763470499e-06,6.702010406028716e-06,6.078837664515168e-05
974143928,4.244692604921484e-06,6.6097700968041415e-06,5.950619414284471e-05
975419986,4.5959662277349376e-06,6.664140192532739e-06,7.303065343082576e-05
976696044,4.511062993118565e-06,6.812530280137706e-06,6.552852031115992e-05
977972102,4.51601606850694e-06,6.411727828032441e-06,6.418860726843845e-05
979248160,4.70158723862857e-06,7.075293976926929e-06,6.904041333469488e-05
980524218,4.720936200912982e-06,7.049566906231447e-06,6.842911217370487e-05
981800276,4.725493442909163e-06,6.869645086839977e-06,7.413337679851755e-05
983076334,4.5176197946353325e-06,6.846366005421392e-06,6.747218311038817e-05
984352392,4.41764469917728e-06,6.952945758410359e-06,6.058826145783519e-05
985628450,4.537127939629771e-06,7.703290829003528e-06,6.820868167311888e-05
986904508,4.280111543834883e-06,6.249087043894543e-06,6.44574044254246e-05
988180566,4.413797742998359e-06,8.143106219589691e-06,6.301659801739187e-05
989456624,4.551027784998972e-06,8.242104129797607e-06,6.851338033285902e-05
990732682,4.406730659212004e-06,7.363204119154239e-06,6.303207013651308e-05
992008740,4.484214900392479e-06,8.425246766640645e-06,6.727518000604824e-05
993284798,4.587463339850187e-06,9.26755398391026e-06,6.502842358979806e-05
994560856,4.659410748587954e-06,6.26936401770295e-06,5.828437489887342e-05
995836914,4.711838527201474e-06,6.410873883365895e-06,6.179267289970057e-05
997112972,4.518749938875471e-06,6.111275296605164e-06,6.0081405017509185e-05
998389030,4.3981545382527975e-06,6.6416969547602155e-06,6.244532395150291e-05
999665088,4.3549267811300704e-06,6.5438617874496116e-06,0.0004716154981324766
1000941146,4.444268719378725e-06,7.149747247410803e-06,5.6282583453348726e-05
1002217204,4.553038857109895e-06,8.08150332475835e-06,6.1031576813952456e-05
1003493262,4.5067384540716585e-06,7.73866988571079e-06,6.417995247227092e-05
1004769320,5.1295166216062204e-06,7.732829926551087e-06,6.754099875085485e-05
1006045378,4.512853136837736e-06,8.142381249041319e-06,6.582846057516695e-05
1007321436,4.507164383443392e-06,7.435144887055986e-06,7.26088534973351e-05
1008597494,4.6281665409311155e-06,6.945547314181536e-06,6.726509931116876e-05
1009873552,4.600985707885374e-06,7.4954670622349015e-06,6.460474591481239e-05
1011149610,4.515154077784544e-06,7.445913836456946e-06,6.325572282519522e-05
1012425668,4.5878041932517736e-06,7.427295177000685e-06,5.5139434565989844e-05
1013701726,4.502063590319055e-06,7.082869361344682e-06,6.413202681102317e-05
1014977784,4.482304134529367e-06,6.26300962673329e-06,5.8782243946874454e-05
1016253842,4.576280038944433e-06,6.12323073346608e-06,5.064846453864253e-05
1017529900,4.498866002210346e-06,5.155109748823457e-06,6.0449114478776587e-05
1018805958,4.074613704381699e-06,5.104221811804593e-06,6.17682364799106e-05
1020082016,4.229199310875141e-06,4.495098266637347e-06,6.675735067013808e-05
1021358074,3.826817919549533e-06,5.592303161561617e-06,6.338789781886458e-05
1022634132,4.238359769769655e-06,5.376557383320475e-06,6.094360864042177e-05
1023910190,4.302102049285772e-06,5.117604257087111e-06,5.84784259559993e-05
1025186248,3.984042643108064e-06,4.240906576066207e-06,4.9374494364913046e-05
1026462306,3.717938563214474e-06,3.944485853691966e-06,4.295686307989303e-05
1027738364,6.791136302733042e-06,6.405572612479136e-06,9.196159669186388e-05
1029014422,0.0,0.0,0.0
1030290480,0.0,0.0,0.0
1031566538,0.0,0.0,0.0
1032842596,0.0,0.0,0.0
1034118654,0.0,0.0,0.0
1035394712,5.269370433470042e-06,7.662845515481003e-06,4.549465282343789e-05
1036670770,0.0,0.0,0.0
1037946828,0.0,0.0,0.0
1039222886,0.0,0.0,0.0
1040498944,5.332699735250877e-06,6.26401299673374e-06,3.599898280935861e-05
1041775002,0.0,0.0,0.0
1043051060,0.0,0.0,0.0
